FlightNum,UniqueCarrier (Airline),Origin,Dest,Distance
5208,NW,CLE,MSP,622
5209,NW,AUS,MSP,1042
5210,NW,MSP,AUS,1042
5211,NW,RDU,DTW,501
5212,NW,MSP,CLT,930
5213,NW,MSP,LSE,120
5214,NW,MSP,TVC,375
5215,NW,MSP,CID,221
5216,NW,AZO,DTW,113
5217,NW,LIT,MSP,703
5218,NW,SDF,DTW,306
5219,NW,DSM,DTW,534
5220,NW,MEM,AUS,559
5221,NW,CMH,MEM,518
5222,NW,STT,SJU,68
5223,NW,MSP,LIT,703
5224,NW,DTW,DSM,534
5225,NW,MSP,DSM,232
5226,NW,DSM,MSP,232
5227,NW,MSP,PSP,1454
5228,NW,PSP,MSP,1454
5229,NW,GRR,MCO,1023
5230,NW,MCO,GRR,1023
5231,NW,MEM,SJU,1863
5232,NW,SJU,MEM,1863
5233,OH,CVG,AVP,499
5234,OH,MCO,LGA,950
5235,OH,GSO,JAX,399
5236,OH,AVP,CVG,499
5237,OH,GSP,CVG,317
5238,9E,ATL,HOU,696
5239,9E,ATL,SRQ,445
5240,9E,HOU,ATL,696
5241,9E,ATL,IAH,689
5242,9E,SRQ,ATL,445
5243,9E,IAH,ATL,689
5244,9E,ATL,XNA,589
5245,9E,ATL,GSP,153
5246,9E,XNA,ATL,589
5247,9E,GSP,ATL,153
5248,9E,ATL,MEM,332
5249,9E,CID,MSP,221
5250,9E,MSP,CID,221
5251,9E,MSP,OMA,282
5252,9E,GRB,MSP,252
5253,9E,MSP,RHI,190
5254,9E,SUX,MSP,234
5255,9E,MSP,ORF,1045
5256,9E,MSP,FSD,197
5257,9E,MSP,MCI,393
5258,9E,ORF,MSP,1045
5259,9E,DLH,MSP,144
5260,9E,MCI,MSP,393
5261,9E,MSP,ALB,979
5262,9E,MSP,STL,449
5263,9E,MSP,BNA,695
5264,9E,DTW,PIT,201
5265,9E,MEM,MCI,392
5266,9E,PIT,DTW,201
5267,9E,DSM,MSP,232
5268,9E,GTF,MSP,887
5269,9E,MSP,OKC,695
5270,9E,MSP,GRB,252
5271,9E,OMA,MSP,282
5272,9E,MSN,MSP,228
5273,9E,MSP,IDA,939
5274,9E,IDA,MSP,939
5275,9E,MSP,IAD,908
5276,9E,IAD,MSP,908
5277,9E,DTW,SDF,306
5278,9E,MBS,DTW,98
5279,9E,MSP,BIL,748
5280,9E,BIL,MSP,748
5281,9E,FSD,MSP,197
5282,9E,TYS,DTW,443
5283,9E,XNA,MEM,258
5284,9E,MEM,JAN,189
5285,9E,MEM,MOB,317
5286,9E,LIT,MEM,129
5287,9E,MEM,BTR,319
5288,9E,STL,MSP,449
5289,9E,GFK,MSP,284
5290,9E,MSP,SUX,234
5291,9E,MSP,FAR,223
5292,9E,LGA,DSM,1031
5293,9E,DSM,LGA,1031
5294,9E,MSP,DSM,232
5295,9E,MSP,CVG,596
5296,9E,MSP,RAP,490
5297,9E,RAP,MSP,490
5298,9E,MSP,RST,76
5299,9E,MSP,TVC,375
5300,9E,RST,MSP,76
5301,9E,TVC,MSP,375
5302,9E,DTW,DLH,541
5303,9E,BNA,MSP,695
5304,9E,DTW,TVC,207
5305,9E,FWA,DTW,128
5306,9E,DTW,MEM,610
5307,9E,CMH,MSP,627
5308,9E,GRR,MSP,408
5309,9E,MSP,CMX,277
5310,9E,MSP,MDT,898
5311,9E,MDT,MSP,898
5312,9E,MEM,MSP,700
5313,9E,MSP,TYS,792
5314,9E,GRB,DTW,288
5315,9E,DTW,SBN,157
5316,9E,MSP,DAY,574
5317,9E,LGA,MSN,812
5318,9E,MSN,LGA,812
5319,9E,MSP,AVL,861
5320,9E,AVL,MSP,861
5321,9E,DTW,GSO,460
5322,9E,GSO,DTW,460
5323,9E,LAN,DTW,74
5324,9E,TVC,DTW,207
5325,9E,BNA,DTW,457
5326,9E,DTW,PWM,668
5327,9E,DTW,BNA,457
5328,9E,DTW,MCI,629
5329,9E,SCE,DTW,300
5330,9E,DTW,STL,440
5331,9E,MDT,DTW,370
5332,9E,DTW,SWF,479
5333,9E,DTW,FWA,128
5334,9E,SWF,DTW,479
5335,9E,DTW,GRB,288
5336,9E,DTW,LAN,74
5337,9E,HSV,DTW,554
5338,9E,DTW,HSV,554
5339,9E,DAY,DTW,166
5340,9E,ORF,DTW,529
5341,9E,SDF,DTW,306
5342,9E,DTW,AVP,398
5343,9E,AVP,DTW,398
5344,9E,DTW,MSN,312
5345,9E,JAN,DTW,777
5346,9E,DTW,BUF,240
5347,9E,BUF,DTW,240
5348,9E,DTW,BDL,548
5349,9E,ABE,DTW,424
5350,9E,DTW,ABE,424
5351,9E,DTW,GRR,120
5352,9E,DTW,JAN,777
5353,9E,DTW,GSP,508
5354,9E,HPN,DTW,505
5355,9E,DTW,HPN,505
5356,9E,DTW,RIC,456
5357,9E,SBN,DTW,157
5358,9E,DTW,CMH,155
5359,9E,CID,DTW,431
5360,9E,DTW,CID,431
5361,9E,PWM,DTW,668
5362,9E,RIC,DTW,456
5363,9E,DTW,BGR,750
5364,9E,MSN,DTW,312
5365,9E,FNT,DTW,56
5366,9E,BGR,DTW,750
5367,9E,DTW,DAY,166
5368,9E,CLE,DTW,95
5369,9E,DTW,LNK,701
5370,9E,LNK,DTW,701
5371,9E,DTW,CWA,363
5372,9E,AVL,DTW,470
5373,9E,DTW,AVL,470
5374,9E,DTW,CLE,95
5375,9E,DTW,BGM,378
5376,9E,DTW,SCE,300
5377,9E,MCI,DTW,629
5378,9E,DTW,PLN,243
5379,9E,PLN,DTW,243
5380,9E,DTW,RST,477
5381,9E,DTW,ERI,163
5382,9E,RST,DTW,477
5383,9E,BGM,DTW,378
5384,9E,DTW,BHM,625
5385,9E,DTW,OKC,900
5386,9E,XNA,DTW,716
5387,9E,AZO,DTW,113
5388,9E,DTW,XNA,716
5389,9E,STL,DTW,440
5390,9E,DTW,MLI,373
5391,9E,DTW,ORF,529
5392,9E,MLI,DTW,373
5393,9E,DTW,CAE,583
5394,9E,CAE,DTW,583
5395,9E,DTW,ATW,297
5396,9E,DTW,MBS,98
5397,9E,DTW,ROA,382
5398,9E,OKC,DTW,900
5399,9E,GRR,DCA,524
5400,9E,DCA,GRR,524
5401,9E,MEM,DTW,610
5402,9E,GSP,DTW,508
5403,9E,DTW,PIA,346
5404,9E,CHS,DTW,668
5405,9E,ALB,DTW,488
5406,9E,DTW,ALB,488
5407,9E,DTW,CHS,668
5408,9E,IND,DTW,231
5409,9E,BTV,DTW,536
5410,9E,DTW,BTV,536
5411,9E,DTW,SAV,706
5412,9E,SAV,DTW,706
5413,9E,DTW,IAD,383
5414,9E,GRR,DTW,120
5415,9E,IAD,DTW,383
5416,9E,DTW,TYS,443
5417,9E,ERI,DTW,163
5418,9E,LGA,FNT,530
5419,9E,FNT,LGA,530
5420,9E,TUL,DTW,790
5421,9E,DTW,TUL,790
5422,9E,DSM,DTW,534
5423,9E,CAK,DTW,133
5424,9E,DTW,DSM,534
5425,9E,DTW,ROC,296
5426,9E,ROC,DTW,296
5427,9E,DTW,CAK,133
5428,9E,CVG,DTW,229
5429,9E,DTW,CVG,229
5430,9E,PIA,DTW,346
5431,9E,BHM,DTW,625
5432,9E,DTW,IND,231
5433,9E,DTW,MYR,636
5434,9E,MYR,DTW,636
5435,9E,FCA,MSP,1026
5436,9E,MSP,GRR,408
5437,9E,MSP,FCA,1026
5438,9E,OKC,MSP,695
5439,9E,CPR,MSP,674
5440,9E,MSP,MLI,274
5441,9E,ALO,MSP,166
5442,9E,MSP,CMH,627
5443,9E,MSP,ALO,166
5444,9E,IND,MCI,451
5445,9E,BZN,MSP,874
5446,9E,MCI,IND,451
5447,9E,MSP,MSN,228
5448,9E,CLE,MSP,622
5449,9E,MSP,CLE,622
5450,9E,FLL,IND,1005
5451,9E,CVG,MSP,596
5452,9E,IND,FLL,1005
5453,9E,FAR,MSP,223
5454,9E,MSP,AZO,426
5455,9E,MSP,LAN,455
5456,9E,ROC,MSP,783
5457,9E,MSP,ROC,783
5458,9E,SGF,MSP,528
5459,9E,MSP,SGF,528
5460,9E,CMX,MSP,277
5461,9E,MSP,HLN,913
5462,9E,SDF,MSP,603
5463,9E,HLN,MSP,913
5464,9E,GRR,LGA,618
5465,9E,LGA,GRR,618
5466,9E,IND,RSW,946
5467,9E,RSW,IND,946
5468,9E,AZO,MSP,426
5469,9E,IND,RDU,489
5470,9E,RDU,IND,489
5471,9E,MSP,GSO,924
5472,9E,MSP,SLC,991
5473,9E,SLC,MSP,991
5474,9E,LSE,MSP,120
5475,9E,MSP,LSE,120
5476,9E,BDL,IND,728
5477,9E,IND,BDL,728
5478,9E,DAY,MSP,574
5479,9E,MSP,CPR,674
5480,9E,LGA,IND,659
5481,9E,IND,LGA,659
5482,9E,MSP,BZN,874
5483,9E,IND,BOS,817
5484,9E,BOS,IND,817
5485,9E,IND,DCA,499
5486,9E,DCA,IND,499
5487,9E,IND,PHL,587
5488,9E,PHL,IND,587
5489,9E,MSP,DLH,144
5490,9E,GSO,MSP,924
5491,9E,MSP,SBN,411
5492,9E,ALB,MSP,979
5493,9E,MSP,GFK,284
5494,9E,MSP,XNA,596
5495,9E,XNA,MSP,596
5496,9E,TYS,MSP,792
5497,9E,MLI,MSP,274
5498,9E,MSP,LNK,331
5499,9E,LNK,MSP,331
5500,9E,MSP,BIS,386
5501,9E,SBN,MSP,411
5502,9E,BIS,MSP,386
5503,9E,ICT,MSP,545
5504,9E,MSP,ICT,545
5505,9E,MSP,PIT,726
5506,9E,MSP,FNT,491
5507,9E,FNT,MSP,491
5508,9E,LIT,MSP,703
5509,9E,MSP,LIT,703
5510,9E,PIT,MSP,726
5511,9E,MSP,GTF,887
5512,9E,MSP,RIC,970
5513,9E,RHI,MSP,190
5514,9E,RIC,MSP,970
5515,9E,MSP,SDF,603
5516,9E,TUL,MSP,616
5517,9E,MSP,TUL,616
5518,9E,MEM,TYS,342
5519,9E,SHV,MEM,285
5520,9E,HSV,MEM,184
5521,9E,MEM,HSV,184
5522,9E,MEM,SGF,243
5523,9E,PIT,MEM,652
5524,9E,MEM,PIT,652
5525,9E,TLH,MEM,458
5526,9E,MCI,MEM,392
5527,9E,MEM,BHM,211
5528,9E,MEM,TUL,342
5529,9E,PNS,MEM,355
5530,9E,JAX,MEM,576
5531,9E,MEM,OMA,538
5532,9E,CMH,MEM,518
5533,9E,MEM,JAX,576
5534,9E,SGF,MEM,243
5535,9E,STL,MEM,256
5536,9E,MEM,EVV,247
5537,9E,IAH,MEM,469
5538,9E,CLT,MEM,512
5539,9E,MEM,MLI,442
5540,9E,RDU,MEM,634
5541,9E,MEM,RDU,634
5542,9E,MLI,MEM,442
5543,9E,MEM,XNA,258
5544,9E,MEM,IND,381
5545,9E,MEM,IAH,469
5546,9E,MEM,PNS,355
5547,9E,OMA,MEM,538
5548,9E,MSN,MEM,559
5549,9E,MEM,GPT,324
5550,9E,GPT,MEM,324
5551,9E,MEM,CMH,518
5552,9E,CHA,MEM,271
5553,9E,MEM,SHV,285
5554,9E,TYS,MEM,342
5555,9E,DSM,MEM,490
5556,9E,FSM,MEM,249
5557,9E,BOS,MEM,1139
5558,9E,JAN,MEM,189
5559,9E,MEM,DFW,432
5560,9E,MEM,BOS,1139
5561,9E,MOB,MEM,317
5562,9E,MEM,FSM,249
5563,9E,MEM,AUS,559
5564,9E,AUS,MEM,559
5565,9E,MEM,TLH,458
5566,9E,SDF,MEM,320
5567,9E,MEM,BNA,200
5568,9E,CHS,MEM,589
5569,9E,BNA,MEM,200
5570,9E,MEM,CHS,589
5571,9E,SAV,MEM,545
5572,9E,IND,MEM,381
5573,9E,TUL,MEM,342
5574,9E,GSP,MEM,441
5575,9E,BHM,MEM,211
5576,9E,MEM,GSP,441
5577,9E,MEM,STL,256
5578,9E,MEM,PFN,417
5579,9E,MEM,SDF,320
5580,9E,PFN,MEM,417
5581,9E,MEM,OKC,432
5582,9E,OKC,MEM,432
5583,9E,CLE,MEM,622
5584,9E,MEM,CLE,622
5585,9E,MEM,DSM,490
5586,9E,GSO,MEM,570
5587,9E,MEM,MSN,559
5588,9E,DTW,ELM,331
5589,9E,EVV,DTW,364
5590,9E,DTW,EVV,364
5591,9E,LIT,DTW,705
5592,9E,DTW,LIT,705
5593,9E,CMH,DTW,155
5594,9E,ATW,DTW,297
5595,9E,SGF,DTW,635
5596,9E,DTW,SGF,635
5597,9E,DLH,DTW,541
5598,9E,DTW,SHV,886
5599,9E,SHV,DTW,886
5600,9E,DTW,AZO,113
5601,9E,ELM,DTW,331
5602,9E,DTW,FNT,56
5603,9E,CWA,DTW,363
5604,9E,MDW,DTW,229
5605,9E,ROA,DTW,382
5606,9E,DTW,CLT,500
5607,9E,CLT,DTW,500
5608,9E,OMA,DTW,651
5609,9E,DTW,OMA,651
5610,9E,BDL,DTW,548
5611,9E,LEX,DTW,296
5612,9E,DTW,MDT,370
5613,9E,DTW,LEX,296
5614,9E,ICT,MEM,453
5615,9E,MEM,MGM,280
5616,9E,MEM,ICT,453
5617,9E,MGM,MEM,280
5618,9E,MEM,CLT,512
5619,9E,MEM,LIT,129
5620,9E,EVV,MEM,247
5621,9E,RSW,MEM,763
5622,9E,MEM,GRR,591
5623,9E,DFW,MEM,432
5624,9E,MEM,CHA,271
5625,9E,BTR,MEM,319
5626,9E,GRR,MEM,591
5627,9E,MEM,PHL,874
5628,9E,PHL,MEM,874
5629,9E,BWI,MEM,787
5630,9E,MEM,BWI,787
5631,9E,CAE,MEM,511
5632,9E,MEM,CAE,511
5633,9E,MEM,SAV,545
5634,9E,MEM,GSO,570
5635,AA,JFK,LAX,2475
5636,AA,LAX,JFK,2475
5637,AA,DFW,HNL,3784
5638,AA,OGG,DFW,3711
5639,AA,DFW,OGG,3711
5640,AA,HNL,DFW,3784
5641,AA,OGG,LAX,2486
5642,AA,JFK,SFO,2586
5643,AA,SFO,JFK,2586
5644,AA,BOS,LAX,2611
5645,AA,HNL,SFO,2398
5646,AA,LAX,HNL,2556
5647,AA,SFO,HNL,2398
5648,AA,EWR,LAX,2454
5649,AA,ORD,DFW,802
5650,AA,ORD,HNL,4243
5651,AA,LAX,IAD,2288
5652,AA,IAD,LAX,2288
5653,AA,DFW,ORD,802
5654,AA,LAX,ORD,1745
5655,AA,LAX,EWR,2454
5656,AA,JFK,SAN,2446
5657,AA,SFO,BOS,2704
5658,AA,ORD,BOS,867
5659,AA,SAN,JFK,2446
5660,AA,LAX,OGG,2486
5661,AA,HNL,LAX,2556
5662,AA,BOS,SFO,2704
5663,AA,LAX,BOS,2611
5664,AA,LAX,MIA,2342
5665,AA,BOS,SAN,2588
5666,AA,SAN,BOS,2588
5667,AA,LAX,SJU,3386
5668,AA,SJU,LAX,3386
5669,AA,LAX,MCO,2217
5670,AA,KOA,LAX,2504
5671,AA,LAX,KOA,2504
5672,AA,MIA,LAX,2342
5673,AA,JFK,LAS,2248
5674,AA,LAS,JFK,2248
5675,AA,LAX,FLL,2342
5676,AA,SEA,JFK,2421
5677,AA,JFK,SEA,2421
5678,AA,SFO,MIA,2585
5679,AA,DFW,MCO,984
5680,AA,LAX,LIH,2615
5681,AA,LIH,LAX,2615
5682,AA,ORD,MIA,1197
5683,AA,MIA,ORD,1197
5684,AA,MCO,LAX,2217
5685,AA,DFW,RDU,1062
5686,AA,TUL,DFW,237
5687,AA,LGA,ORD,733
5688,AA,ORD,STL,258
5689,AA,DFW,LAS,1055
5690,AA,DFW,TPA,929
5691,AA,SAT,DFW,247
5692,AA,DFW,BWI,1217
5693,AA,RSW,DFW,1017
5694,AA,SNA,SJC,342
5695,AA,DFW,RSW,1017
5696,AA,TUS,DFW,813
5697,AA,ORD,SNA,1726
5698,AA,DFW,STL,551
5699,AA,ATL,DFW,732
5700,AA,DFW,DCA,1192
5701,AA,ORD,MSP,334
5702,AA,ABQ,DFW,569
5703,AA,DFW,BHM,597
5704,AA,DFW,BNA,631
5705,AA,SFO,DFW,1464
5706,AA,DFW,SLC,988
5707,AA,IAH,DFW,224
5708,AA,DEN,DFW,641
5709,AA,ORD,LGA,733
5710,AA,SNA,ORD,1726
5711,AA,DFW,BDL,1471
5712,AA,RIC,DFW,1158
5713,AA,AUS,ORD,978
5714,AA,DFW,PHL,1302
5715,AA,OMA,DFW,583
5716,AA,DCA,DFW,1192
5717,AA,DFW,FAT,1313
5718,AA,ELP,ORD,1236
5719,AA,STL,DFW,551
5720,AA,BUR,DFW,1231
5721,AA,DFW,MCI,460
5722,AA,MSP,ORD,334
5723,AA,DFW,ONT,1189
5724,AA,BDL,DFW,1471
5725,AA,DFW,DEN,641
5726,AA,MCI,ORD,403
5727,AA,DFW,SNA,1205
5728,AA,DFW,SAT,247
5729,AA,IND,DFW,762
5730,AA,TUL,ORD,585
5731,AA,EWR,DFW,1372
5732,AA,DFW,ABQ,569
5733,AA,SJU,TPA,1237
5734,AA,MIA,ATL,595
5735,AA,DFW,ELP,551
5736,AA,JFK,DFW,1391
5737,AA,DFW,MFE,468
5738,AA,JAX,DFW,919
5739,AA,AUS,LAX,1242
5740,AA,DFW,TUS,813
5741,AA,RDU,DFW,1062
5742,AA,DFW,JFK,1391
5743,AA,SAN,DFW,1171
5744,AA,STL,SAN,1558
5745,AA,MIA,DTW,1145
5746,AA,MIA,DFW,1121
5747,AA,STL,RDU,667
5748,AA,DFW,SFO,1464
5749,AA,MIA,MCO,193
5750,AA,ORD,RDU,647
5751,AA,ORD,PHL,678
5752,AA,ELP,DFW,551
5753,AA,MIA,BNA,806
5754,AA,LGA,MSY,1183
5755,AA,STT,JFK,1623
5756,AA,DFW,AUS,190
5757,AA,MEM,DFW,432
5758,AA,AUS,DFW,190
5759,AA,DFW,OKC,175
5760,AA,EWR,ORD,719
5761,AA,ORD,ELP,1236
5762,AA,JFK,MIA,1090
5763,AA,DFW,BOS,1562
5764,AA,ORD,SEA,1721
5765,AA,RDU,ORD,647
5766,AA,MIA,SFO,2585
5767,AA,BOS,SJU,1674
5768,AA,DFW,FLL,1119
5769,AA,DCA,MIA,920
5770,AA,DFW,OMA,583
5771,AA,ONT,DFW,1189
5772,AA,MIA,MSY,674
5773,AA,PHL,MIA,1013
5774,AA,SAT,ORD,1041
5775,AA,DFW,MSP,852
5776,AA,ORD,SFO,1846
5777,AA,MIA,BOS,1258
5778,AA,DFW,PDX,1616
5779,AA,ORD,LAX,1745
5780,AA,STL,ORD,258
5781,AA,DFW,CMH,927
5782,AA,MSY,LGA,1183
5783,AA,DFW,SAN,1171
5784,AA,DFW,CLT,936
5785,AA,FAT,DFW,1313
5786,AA,DFW,ICT,328
5787,AA,SLC,DFW,988
5788,AA,FLL,DFW,1119
5789,AA,DFW,ATL,732
5790,AA,SEA,DFW,1660
5791,AA,SJU,MCO,1189
5792,AA,LAS,DFW,1055
5793,AA,DFW,IND,762
5794,AA,DFW,MIA,1121
5795,AA,ORD,TUL,585
5796,AA,DFW,JAX,919
5797,AA,PSP,DFW,1126
5798,AA,DFW,BUR,1231
5799,AA,DTW,DFW,987
5800,AA,ORD,DCA,612
5801,AA,PBI,DFW,1103
5802,AA,PHX,MIA,1972
5803,AA,SJC,AUS,1476
5804,AA,DFW,MSY,448
5805,AA,OKC,DFW,175
5806,AA,ATL,ORD,606
5807,AA,ORD,DTW,235
5808,AA,PHX,ORD,1440
5809,AA,DFW,COS,592
5810,AA,TPA,SJU,1237
5811,AA,DCA,STL,719
5812,AA,DFW,SJC,1438
5813,AA,MIA,JFK,1090
5814,AA,BOS,MIA,1258
5815,AA,STL,LAX,1593
5816,AA,PDX,DFW,1616
5817,AA,DFW,DTW,987
5818,AA,MIA,DCA,920
5819,AA,MSY,MIA,674
5820,AA,DFW,SEA,1660
5821,AA,LAS,ORD,1515
5822,AA,LGA,TPA,1011
5823,AA,ORD,PSP,1652
5824,AA,TPA,ORD,1012
5825,AA,SFO,ORD,1846
5826,AA,DFW,EWR,1372
5827,AA,PHX,DFW,868
5828,AA,XNA,DFW,281
5829,AA,FLL,ORD,1182
5830,AA,DFW,PHX,868
5831,AA,ORD,FLL,1182
5832,AA,SAN,ORD,1723
5833,AA,MIA,STL,1068
5834,AA,SJU,EWR,1608
5835,AA,SJU,MIA,1045
5836,AA,CLT,DFW,936
5837,AA,MIA,LGA,1097
5838,AA,ORD,PHX,1440
5839,AA,ORD,SAT,1041
5840,AA,LGA,MIA,1097
5841,AA,STL,FLL,1056
5842,AA,FLL,SJU,1046
5843,AA,DFW,SJU,2165
5844,AA,MFE,DFW,468
5845,AA,RNO,DFW,1345
5846,AA,SMF,DFW,1431
5847,AA,BWI,DFW,1217
5848,AA,FLL,LGA,1076
5849,AA,CMH,DFW,927
5850,AA,MCO,JFK,944
5851,AA,SJU,DFW,2165
5852,AA,DFW,ORF,1213
5853,AA,MIA,SJU,1045
5854,AA,JFK,SJU,1597
5855,AA,SJU,JFK,1597
5856,AA,DFW,RIC,1158
5857,AA,JFK,STT,1623
5858,AA,DFW,DAY,861
5859,AA,TPA,DFW,929
5860,AA,BNA,DFW,631
5861,AA,MIA,DEN,1709
5862,AA,STT,MIA,1107
5863,AA,RDU,MIA,700
5864,AA,LAX,DEN,862
5865,AA,SFO,LAX,337
5866,AA,SJC,DFW,1438
5867,AA,MIA,IAH,964
5868,AA,MSP,DFW,852
5869,AA,MIA,EWR,1086
5870,AA,LGA,FLL,1076
5871,AA,DFW,LGA,1389
5872,AA,DFW,PSP,1126
5873,AA,LGA,DFW,1389
5874,AA,DEN,ORD,888
5875,AA,TUS,ORD,1437
5876,AA,DCA,ORD,612
5877,AA,ORD,MCO,1005
5878,AA,MIA,TPA,204
5879,AA,MSY,DFW,448
5880,AA,DFW,LAX,1235
5881,AA,BOS,ORD,867
5882,AA,LAX,STL,1593
5883,AA,RSW,ORD,1120
5884,AA,MIA,STT,1107
5885,AA,ORD,SAN,1723
5886,AA,ORD,TPA,1012
5887,AA,MIA,STX,1139
5888,AA,MSP,MIA,1501
5889,AA,MCO,ORD,1005
5890,AA,ORD,DEN,888
5891,AA,SJU,BWI,1565
5892,AA,LAS,LAX,236
5893,AA,LAX,DFW,1235
5894,AA,STL,BOS,1046
5895,AA,PSP,ORD,1652
5896,AA,MIA,RDU,700
5897,AA,MCO,STL,880
5898,AA,ORD,SJC,1829
5899,AA,MCI,DFW,460
5900,AA,STL,LGA,887
5901,AA,MIA,IAD,921
5902,AA,LAS,STL,1372
5903,AA,STT,BOS,1693
5904,AA,MIA,PHL,1013
5905,AA,MCO,SJU,1189
5906,AA,PBI,ORD,1144
5907,AA,MCO,MIA,193
5908,AA,DTW,MIA,1145
5909,AA,SEA,ORD,1721
5910,AA,BOS,STT,1693
5911,AA,STL,DCA,719
5912,AA,SAT,STL,786
5913,AA,IAD,SJU,1571
5914,AA,STL,SAT,786
5915,AA,PHL,ORD,678
5916,AA,MCO,DFW,984
5917,AA,BNA,MIA,806
5918,AA,MIA,BWI,946
5919,AA,DFW,IAH,224
5920,AA,ORF,DFW,1213
5921,AA,OAK,DFW,1456
5922,AA,MIA,PHX,1972
5923,AA,SDF,DFW,733
5924,AA,COS,DFW,592
5925,AA,TPA,MIA,204
5926,AA,LGA,MSP,1020
5927,AA,ORD,LAS,1515
5928,AA,AUS,SJC,1476
5929,AA,ORD,MCI,403
5930,AA,BOS,DFW,1562
5931,AA,DTW,ORD,235
5932,AA,ICT,DFW,328
5933,AA,ATL,MIA,595
5934,AA,SNA,DFW,1205
5935,AA,BWI,MIA,946
5936,AA,STL,SFO,1736
5937,AA,LGA,RDU,431
5938,AA,RDU,AUS,1162
5939,AA,ORD,AUS,978
5940,AA,DEN,LAX,862
5941,AA,DFW,RNO,1345
5942,AA,IND,ORD,177
5943,AA,ORD,PBI,1144
5944,AA,SAN,STL,1558
5945,AA,STL,MCO,880
5946,AA,ORD,IAH,925
5947,AA,IAD,DFW,1172
5948,AA,ORD,MSY,837
5949,AA,BNA,LGA,764
5950,AA,LAS,MIA,2175
5951,AA,ORD,ABQ,1118
5952,AA,ORD,ATL,606
5953,AA,SNA,STL,1570
5954,AA,PHL,DFW,1302
5955,AA,DFW,SMF,1431
5956,AA,SJC,ORD,1829
5957,AA,DEN,MIA,1709
5958,AA,LGA,BNA,764
5959,AA,MSY,ORD,837
5960,AA,ATL,LGA,761
5961,AA,ORD,SLC,1249
5962,AA,SLC,ORD,1249
5963,AA,EWR,SJU,1608
5964,AA,MSP,LGA,1020
5965,AA,LAX,SAT,1210
5966,AA,LAX,AUS,1242
5967,AA,ORD,EWR,719
5968,AA,MIA,BDL,1194
5969,AA,AUS,RDU,1162
5970,AA,RDU,LGA,431
5971,AA,DFW,MEM,432
5972,AA,LGA,PBI,1035
5973,AA,DAY,DFW,861
5974,AA,HSV,DFW,603
5975,AA,DFW,XNA,281
5976,AA,SJU,BOS,1674
5977,AA,SFO,STL,1736
5978,AA,TPA,LGA,1011
5979,AA,STX,MIA,1139
5980,AA,IAH,MIA,964
5981,AA,LGA,ATL,761
5982,AA,DFW,OAK,1456
5983,AA,BNA,LAX,1797
5984,AA,DFW,IAD,1172
5985,AA,SJU,BDL,1666
5986,AA,STT,SJU,68
5987,AA,JFK,ORD,740
5988,AA,STL,TPA,869
5989,AA,LGA,MCO,950
5990,AA,ORD,TUS,1437
5991,AA,DFW,HSV,603
5992,AA,ORD,JFK,740
5993,AA,MCO,LGA,950
5994,AA,STL,RSW,979
5995,AA,BDL,SJU,1666
5996,AA,IAH,ORD,925
5997,AA,DFW,TUL,237
5998,AA,SEA,STL,1710
5999,AA,STL,LAS,1372
6000,AA,BHM,DFW,597
6001,AA,ORD,BNA,409
6002,AA,AUS,SNA,1209
6003,AA,RDU,STL,667
6004,AA,SJC,SNA,342
6005,AA,ORD,RNO,1671
6006,AA,ORD,RSW,1120
6007,AA,LAX,SFO,337
6008,AA,FLL,STL,1056
6009,AA,ORD,IND,177
6010,AA,DFW,PBI,1103
6011,AA,ABQ,ORD,1118
6012,AA,BOS,STL,1046
6013,AA,STL,AUS,722
6014,AA,SAT,LAX,1210
6015,AA,FLL,LAX,2342
6016,AA,STL,SEA,1710
6017,AA,PBI,LGA,1035
6018,AA,SNA,AUS,1209
6019,AA,EWR,MIA,1086
6020,AA,AUS,STL,722
6021,AA,DFW,SDF,733
6022,AA,SJU,PHL,1576
6023,AA,RNO,ORD,1671
6024,AA,LGA,STL,887
6025,AA,STL,MIA,1068
6026,AA,TPA,STL,869
6027,AA,MIA,LAS,2175
6028,AA,SJU,ORD,2072
6029,AA,BWI,SJU,1565
6030,AA,BNA,ORD,409
6031,AA,LAX,LAS,236
6032,AA,JFK,MCO,944
6033,AA,SJU,IAD,1571
6034,AA,SJU,FLL,1046
6035,AA,LAX,BNA,1797
6036,AA,PHL,SJU,1576
6037,AA,SJU,STT,68
6038,AA,BDL,MIA,1194
6039,AA,MTJ,DFW,722
6040,AA,MIA,MSP,1501
6041,AA,ORD,SJU,2072
6042,AA,IAD,MIA,921
6043,AA,DFW,EGE,720
6044,AA,EGE,DFW,720
6045,AA,DFW,MTJ,722
6046,AA,HDN,DFW,769
6047,AA,DFW,HDN,769
6048,AA,RSW,STL,979
6049,AA,EGE,ORD,1007
6050,AA,DFW,GUC,678
6051,AA,JAC,DFW,1046
6052,AA,JAC,ORD,1162
6053,AA,ORD,JAC,1162
6054,AA,ORD,EGE,1007
6055,AA,EGE,LAX,748
6056,AA,LAX,EGE,748
6057,AA,DFW,JAC,1046
6058,AA,HDN,ORD,1009
6059,AA,GUC,DFW,678
6060,AA,ORD,HDN,1009
6061,AA,MIA,EGE,1811
6062,AA,LGA,EGE,1739
6063,AA,EGE,LGA,1739
6064,AA,EGE,EWR,1725
6065,AA,EWR,EGE,1725
6066,AA,EGE,MIA,1811
6067,AA,MTJ,ORD,1081
